,Market_Segment,Vertical_Market,Region,Net_Price,buys_both
3001,COMMERCIAL,WholeSale-Distribution,GEO_2,4.2678779795,0
3002,SMB,Health_Care,GEO_2,4.267733064,0
3003,COMMERCIAL,WholeSale-Distribution,GEO_2,4.267733064,0
3004,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.267648274,0
3005,COMMERCIAL,Financial_Services,GEO_1,4.267366905,0
3006,ENTERPRISE,Technical_Services,GEO_1,4.267123246,0
3007,PUBLIC SECTOR,Financial_Services,GEO_1,4.266601182,0
3008,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.266372973,0
3009,PUBLIC SECTOR,Government,GEO_2,4.266116559,0
3010,PUBLIC SECTOR,Government,GEO_2,4.265957899,1
3011,COMMERCIAL,Financial_Services,GEO_2,4.2657297666666665,0
3012,PUBLIC SECTOR,Education-Public_Private,GEO_1,4.2656228160000005,1
3013,COMMERCIAL,Transportation,GEO_2,4.2655241943333335,1
3014,COMMERCIAL,Transportation,GEO_2,4.2655189025,0
3015,SMB,Technical_Services,GEO_1,4.265115978333333,1
3016,COMMERCIAL,Financial_Services,GEO_2,4.264720736999999,0
3017,COMMERCIAL,WholeSale-Distribution,GEO_2,4.264555589,0
3018,SMB,Professional_Services,GEO_2,4.26436564,0
3019,COMMERCIAL,Professional_Services,GEO_2,4.264303125666667,1
3020,COMMERCIAL,WholeSale-Distribution,GEO_2,4.2641227356,1
3021,PUBLIC SECTOR,Government,GEO_2,4.263909257,1
3022,SERVICE PROVIDER,Technical_Services,GEO_2,4.263873376,1
3023,SMB,Technical_Services,GEO_2,4.2638198105,1
3024,COMMERCIAL,Manufacturing,GEO_2,4.2638114152,1
3025,SMB,Health_Care,GEO_2,4.263623223,0
3026,SMB,Professional_Services,GEO_2,4.26360129,0
3027,SMB,Manufacturing,GEO_2,4.26360129,0
3028,COMMERCIAL,WholeSale-Distribution,GEO_2,4.263600548,0
3029,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.263600548,0
3030,SERVICE PROVIDER,Service_Provider,GEO_1,4.263600548,0
3031,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.263600548,0
3032,SMB,Retail,GEO_2,4.263600548,0
3033,PUBLIC SECTOR,Professional_Services,GEO_2,4.263272774333333,1
3034,PUBLIC SECTOR,Government,GEO_2,4.263229402,0
3035,PUBLIC SECTOR,Technical_Services,GEO_2,4.263140846,0
3036,COMMERCIAL,Financial_Services,GEO_2,4.2629619205000004,0
3037,ENTERPRISE,Manufacturing,GEO_3,4.262944258,0
3038,COMMERCIAL,Financial_Services,GEO_1,4.2628071935,0
3039,COMMERCIAL,Financial_Services,GEO_2,4.262750684,1
3040,COMMERCIAL,Professional_Services,GEO_1,4.262477004555556,1
3041,PUBLIC SECTOR,Education-Public_Private,GEO_3,4.261816688,0
3042,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.261586307,0
3043,COMMERCIAL,Retail,GEO_2,4.261454082,0
3044,COMMERCIAL,Manufacturing,GEO_2,4.261433627,1
3045,COMMERCIAL,Professional_Services,GEO_2,4.261383647500001,0
3046,COMMERCIAL,Technical_Services,GEO_2,4.261169282,0
3047,PUBLIC SECTOR,Professional_Services,GEO_2,4.261124559857143,1
3048,PUBLIC SECTOR,Government,GEO_1,4.2606422791875,1
3049,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.260637026,0
3050,PUBLIC SECTOR,Government,GEO_2,4.260629126,1
3051,SMB,Retail,GEO_2,4.26060198,1
3052,SMB,Technical_Services,GEO_2,4.260421512,1
3053,COMMERCIAL,Financial_Services,GEO_1,4.26021055,0
3054,ENTERPRISE,Retail,GEO_1,4.2599761045,1
3055,COMMERCIAL,Retail,GEO_2,4.259817851,1
3056,SERVICE PROVIDER,Manufacturing,GEO_2,4.259696841333334,1
3057,COMMERCIAL,Media-Entertainment,GEO_2,4.259071457599999,1
3058,SERVICE PROVIDER,Government,GEO_3,4.259010784,0
3059,SMB,Financial_Services,GEO_2,4.258873262,0
3060,COMMERCIAL,Financial_Services,GEO_2,4.258768792333334,0
3061,ENTERPRISE,WholeSale-Distribution,GEO_3,4.25875162,0
3062,PUBLIC SECTOR,Government,GEO_2,4.258650732,0
3063,COMMERCIAL,Transportation,GEO_2,4.25861156775,1
3064,COMMERCIAL,Health_Care,GEO_2,4.258527825,0
3065,ENTERPRISE,Financial_Services,GEO_2,4.25842480125,0
3066,COMMERCIAL,Professional_Services,GEO_1,4.258423331,1
3067,ENTERPRISE,Financial_Services,GEO_2,4.2580651866363635,1
3068,COMMERCIAL,Media-Entertainment,GEO_2,4.257456129666667,1
3069,COMMERCIAL,Manufacturing,GEO_3,4.256977874,0
3070,SMB,Media-Entertainment,GEO_1,4.256947163,0
3071,ENTERPRISE,Retail,GEO_3,4.2569343685,1
3072,COMMERCIAL,WholeSale-Distribution,GEO_2,4.256891768142857,1
3073,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.256857318,0
3074,SMB,Professional_Services,GEO_2,4.256857318,0
3075,PUBLIC SECTOR,Technical_Services,GEO_1,4.2568534495,0
3076,COMMERCIAL,Education-Public_Private,GEO_2,4.256573553,1
3077,COMMERCIAL,Health_Care,GEO_2,4.256488675,0
3078,COMMERCIAL,Manufacturing,GEO_2,4.256463291,0
3079,COMMERCIAL,Professional_Services,GEO_2,4.256443171666667,1
3080,COMMERCIAL,Financial_Services,GEO_2,4.25640396,0
3081,COMMERCIAL,Manufacturing,GEO_2,4.256301836733333,1
3082,COMMERCIAL,Manufacturing,GEO_1,4.256054912,0
3083,PUBLIC SECTOR,Professional_Services,GEO_2,4.255680799,0
3084,COMMERCIAL,Health_Care,GEO_2,4.25563991525,0
3085,PUBLIC SECTOR,Financial_Services,GEO_2,4.2553557585,0
3086,COMMERCIAL,Financial_Services,GEO_2,4.25526969575,1
3087,PUBLIC SECTOR,Government,GEO_2,4.255027754153846,1
3088,COMMERCIAL,Retail,GEO_2,4.254967745,0
3089,COMMERCIAL,Transportation,GEO_1,4.254791437,1
3090,COMMERCIAL,Transportation,GEO_2,4.254719022,1
3091,COMMERCIAL,Health_Care,GEO_2,4.254680129666666,1
3092,PUBLIC SECTOR,Government,GEO_1,4.254340728666667,1
3093,COMMERCIAL,Financial_Services,GEO_2,4.254243685,1
3094,ENTERPRISE,Financial_Services,GEO_2,4.254154059,1
3095,PUBLIC SECTOR,Education-Public_Private,GEO_1,4.254071250666667,1
3096,PUBLIC SECTOR,Government,GEO_2,4.2540635952,0
3097,PUBLIC SECTOR,Energy_Utilities,GEO_2,4.25364158,0
3098,ENTERPRISE,Transportation,GEO_2,4.253449581,0
3099,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.253307504,0
3100,COMMERCIAL,Health_Care,GEO_2,4.253103429,0
3101,COMMERCIAL,Professional_Services,GEO_2,4.2529205344,0
3102,COMMERCIAL,Professional_Services,GEO_3,4.252913027,0
3103,SMB,Retail,GEO_2,4.2527246665,1
3104,COMMERCIAL,Retail,GEO_2,4.252505543833333,1
3105,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.252449444,0
3106,COMMERCIAL,Professional_Services,GEO_1,4.252302961,0
3107,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2521597254,0
3108,COMMERCIAL,Professional_Services,GEO_1,4.2520548520000006,0
3109,COMMERCIAL,Professional_Services,GEO_2,4.25166911,0
3110,ENTERPRISE,Health_Care,GEO_2,4.2515769655,1
3111,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2511210765000005,0
3112,COMMERCIAL,Transportation,GEO_2,4.250467765,0
3113,COMMERCIAL,Financial_Services,GEO_1,4.250203317,0
3114,PUBLIC SECTOR,Government,GEO_2,4.250203317,0
3115,SMB,Professional_Services,GEO_2,4.250007751,0
3116,PUBLIC SECTOR,Professional_Services,GEO_1,4.250000847,0
3117,PUBLIC SECTOR,Government,GEO_2,4.24999866775,0
3118,COMMERCIAL,Transportation,GEO_2,4.249673936,0
3119,COMMERCIAL,Professional_Services,GEO_1,4.249112396,0
3120,COMMERCIAL,Manufacturing,GEO_2,4.2489972739375,1
3121,PUBLIC SECTOR,Government,GEO_3,4.2488317435,0
3122,COMMERCIAL,Manufacturing,GEO_3,4.248129432,0
3123,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.247853339,0
3124,COMMERCIAL,Manufacturing,GEO_3,4.247725025,0
3125,COMMERCIAL,Manufacturing,GEO_1,4.24729529,0
3126,SMB,Technical_Services,GEO_2,4.247014999,0
3127,COMMERCIAL,Retail,GEO_2,4.246927909333333,1
3128,SMB,Technical_Services,GEO_2,4.246516516,0
3129,SMB,Manufacturing,GEO_2,4.246486561,1
3130,PUBLIC SECTOR,Government,GEO_2,4.2463698856,1
3131,SMB,Retail,GEO_2,4.245977328666666,1
3132,COMMERCIAL,Education-Public_Private,GEO_2,4.245933573,0
3133,COMMERCIAL,Transportation,GEO_2,4.245933572,0
3134,ENTERPRISE,Transportation,GEO_1,4.245889693,0
3135,PUBLIC SECTOR,Government,GEO_2,4.24584556,0
3136,SMB,Manufacturing,GEO_2,4.24584556,0
3137,COMMERCIAL,Technical_Services,GEO_2,4.245805283,0
3138,COMMERCIAL,Hospitality-Hotels_Leisure,GEO_2,4.245803095,0
3139,COMMERCIAL,Professional_Services,GEO_1,4.2455522729999995,1
3140,PUBLIC SECTOR,Government,GEO_1,4.2453204077999995,0
3141,PUBLIC SECTOR,Government,GEO_2,4.2450745965,0
3142,COMMERCIAL,Hospitality-Hotels_Leisure,GEO_2,4.2450398075999995,0
3143,COMMERCIAL,Professional_Services,GEO_2,4.244982307166667,1
3144,SMB,Health_Care,GEO_2,4.244773129,0
3145,COMMERCIAL,Professional_Services,GEO_1,4.2446438365,0
3146,SMB,Financial_Services,GEO_1,4.24460462,0
3147,ENTERPRISE,Professional_Services,GEO_2,4.243623125333333,1
3148,COMMERCIAL,Retail,GEO_2,4.2435132675,1
3149,SMB,Technical_Services,GEO_2,4.243193401,0
3150,COMMERCIAL,Financial_Services,GEO_2,4.243064161333334,1
3151,COMMERCIAL,Health_Care,GEO_2,4.242595326,0
3152,SERVICE PROVIDER,Technical_Services,GEO_2,4.242486849,0
3153,COMMERCIAL,Technical_Services,GEO_1,4.242358291333333,0
3154,COMMERCIAL,Health_Care,GEO_2,4.2423192903333335,1
3155,PUBLIC SECTOR,Government,GEO_2,4.242112053,0
3156,PUBLIC SECTOR,Government,GEO_3,4.241578188,0
3157,SMB,Manufacturing,GEO_2,4.2415400175,0
3158,COMMERCIAL,Professional_Services,GEO_1,4.241358326,0
3159,ENTERPRISE,Manufacturing,GEO_1,4.240985714,0
3160,COMMERCIAL,Media-Entertainment,GEO_2,4.240658712,0
3161,COMMERCIAL,Professional_Services,GEO_2,4.2402293245,1
3162,COMMERCIAL,Professional_Services,GEO_2,4.240028624,0
3163,PUBLIC SECTOR,Government,GEO_2,4.239698586,0
3164,COMMERCIAL,Retail,GEO_2,4.239601799,1
3165,COMMERCIAL,Professional_Services,GEO_2,4.239429856,0
3166,ENTERPRISE,Financial_Services,GEO_2,4.239124094199999,1
3167,PUBLIC SECTOR,Professional_Services,GEO_3,4.238826965,0
3168,PUBLIC SECTOR,Government,GEO_2,4.238503742,0
3169,COMMERCIAL,Manufacturing,GEO_2,4.238287075,0
3170,ENTERPRISE,Hospitality-Hotels_Leisure,GEO_2,4.2381999985,1
3171,COMMERCIAL,Health_Care,GEO_2,4.2380733885,0
3172,ENTERPRISE,Manufacturing,GEO_2,4.23783922025,1
3173,COMMERCIAL,Media-Entertainment,GEO_2,4.2373600815,0
3174,ENTERPRISE,Manufacturing,GEO_3,4.237144723,0
3175,PUBLIC SECTOR,Government,GEO_2,4.23700091,1
3176,COMMERCIAL,Retail,GEO_2,4.236991793666667,1
3177,PUBLIC SECTOR,Government,GEO_2,4.236834514,0
3178,ENTERPRISE,Financial_Services,GEO_3,4.2368132245,0
3179,COMMERCIAL,Financial_Services,GEO_2,4.236744729,0
3180,PUBLIC SECTOR,Government,GEO_1,4.2361708553333335,0
3181,COMMERCIAL,Retail,GEO_3,4.236165921,0
3182,PUBLIC SECTOR,Health_Care,GEO_1,4.2357215020000005,1
3183,SMB,Government,GEO_2,4.235691435,0
3184,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2355258245,1
3185,PUBLIC SECTOR,Health_Care,GEO_1,4.235347082,0
3186,PUBLIC SECTOR,Media-Entertainment,GEO_1,4.235078029,0
3187,COMMERCIAL,Professional_Services,GEO_3,4.234732709666667,1
3188,COMMERCIAL,Professional_Services,GEO_2,4.234547367,0
3189,COMMERCIAL,Health_Care,GEO_2,4.234169086666667,1
3190,ENTERPRISE,Government,GEO_3,4.234008902999999,0
3191,SMB,Technical_Services,GEO_2,4.233974668,0
3192,ENTERPRISE,Media-Entertainment,GEO_1,4.2337931375,1
3193,COMMERCIAL,Manufacturing,GEO_1,4.233612724166666,1
3194,COMMERCIAL,Financial_Services,GEO_2,4.23346975,0
3195,ENTERPRISE,Manufacturing,GEO_1,4.233464841666667,1
3196,ENTERPRISE,Health_Care,GEO_2,4.2327327205,1
3197,COMMERCIAL,Energy_Utilities,GEO_2,4.2321336424,1
3198,PUBLIC SECTOR,Government,GEO_2,4.231763498,1
3199,ENTERPRISE,Professional_Services,GEO_1,4.23167618825,0
3200,ENTERPRISE,Financial_Services,GEO_2,4.231644402333333,1
3201,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.231626284,0
3202,COMMERCIAL,Transportation,GEO_2,4.2312686188571424,1
3203,SMB,Retail,GEO_2,4.230934396666666,1
3204,ENTERPRISE,Professional_Services,GEO_1,4.230416133,0
3205,COMMERCIAL,Manufacturing,GEO_2,4.230388517333334,1
3206,COMMERCIAL,Financial_Services,GEO_2,4.230112420666667,0
3207,COMMERCIAL,Manufacturing,GEO_1,4.2300196450000005,1
3208,PUBLIC SECTOR,Government,GEO_2,4.229918122,0
3209,ENTERPRISE,Technical_Services,GEO_3,4.229786974333334,1
3210,COMMERCIAL,Financial_Services,GEO_1,4.2297148765,0
3211,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2296804106,1
3212,ENTERPRISE,Financial_Services,GEO_1,4.229423613,0
3213,SMB,Service_Provider,GEO_2,4.229220875,0
3214,PUBLIC SECTOR,Government,GEO_2,4.2292189525,0
3215,COMMERCIAL,Retail,GEO_2,4.22911583,1
3216,PUBLIC SECTOR,Health_Care,GEO_2,4.229071065555555,1
3217,SERVICE PROVIDER,Professional_Services,GEO_1,4.22906907,0
3218,ENTERPRISE,Financial_Services,GEO_2,4.228990200666666,0
3219,PUBLIC SECTOR,Health_Care,GEO_1,4.228981816,0
3220,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.228805454,0
3221,SMB,Financial_Services,GEO_2,4.228786123,0
3222,SERVICE PROVIDER,Professional_Services,GEO_2,4.228786123,0
3223,SERVICE PROVIDER,Service_Provider,GEO_3,4.228784511,0
3224,COMMERCIAL,Manufacturing,GEO_2,4.228534073,0
3225,SMB,Professional_Services,GEO_2,4.228255684666667,1
3226,COMMERCIAL,Professional_Services,GEO_2,4.22811704,0
3227,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.227853828333333,0
3228,COMMERCIAL,Professional_Services,GEO_2,4.2278304625,0
3229,COMMERCIAL,Professional_Services,GEO_2,4.22777969,0
3230,COMMERCIAL,Energy_Utilities,GEO_1,4.227632528,0
3231,PUBLIC SECTOR,Government,GEO_2,4.227333793,0
3232,PUBLIC SECTOR,Government,GEO_1,4.227196986333333,0
3233,PUBLIC SECTOR,Government,GEO_2,4.227143824,0
3234,COMMERCIAL,Manufacturing,GEO_2,4.226921384,0
3235,PUBLIC SECTOR,Transportation,GEO_3,4.226898002,0
3236,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.226847644,1
3237,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2268456225,0
3238,PUBLIC SECTOR,Education-Public_Private,GEO_1,4.226787914,0
3239,COMMERCIAL,Retail,GEO_3,4.2267437797500005,1
3240,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.226635755,0
3241,PUBLIC SECTOR,Professional_Services,GEO_1,4.226550272,1
3242,COMMERCIAL,Transportation,GEO_1,4.226489212,0
3243,COMMERCIAL,Retail,GEO_2,4.226481747333334,1
3244,COMMERCIAL,Professional_Services,GEO_1,4.226396078,0
3245,COMMERCIAL,Retail,GEO_2,4.226394374923077,1
3246,PUBLIC SECTOR,Government,GEO_1,4.2263905059999995,0
3247,SMB,Professional_Services,GEO_2,4.226006318,0
3248,COMMERCIAL,Manufacturing,GEO_2,4.225646326,0
3249,PUBLIC SECTOR,Government,GEO_2,4.2249618675,0
3250,COMMERCIAL,Financial_Services,GEO_1,4.224697541,0
3251,COMMERCIAL,WholeSale-Distribution,GEO_2,4.223711312,1
3252,COMMERCIAL,Manufacturing,GEO_1,4.223128642,0
3253,COMMERCIAL,Manufacturing,GEO_1,4.22310047675,1
3254,COMMERCIAL,Financial_Services,GEO_3,4.2229145345,1
3255,COMMERCIAL,Retail,GEO_2,4.222861826,0
3256,COMMERCIAL,Retail,GEO_2,4.222532079,0
3257,PUBLIC SECTOR,Professional_Services,GEO_2,4.222476542666667,1
3258,SERVICE PROVIDER,Financial_Services,GEO_1,4.222160529,0
3259,COMMERCIAL,Health_Care,GEO_2,4.2220561855000005,1
3260,PUBLIC SECTOR,Retail,GEO_2,4.222004093,1
3261,SMB,Financial_Services,GEO_2,4.222001113999999,1
3262,COMMERCIAL,Manufacturing,GEO_2,4.221969824857143,1
3263,SMB,Financial_Services,GEO_2,4.221794781,0
3264,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.221557457249999,0
3265,COMMERCIAL,Professional_Services,GEO_3,4.221100928,0
3266,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2210952155,1
3267,ENTERPRISE,Manufacturing,GEO_2,4.221057442,0
3268,ENTERPRISE,Financial_Services,GEO_2,4.2210051622,1
3269,COMMERCIAL,Professional_Services,GEO_2,4.2206291755,1
3270,COMMERCIAL,Energy_Utilities,GEO_3,4.220598014666666,1
3271,COMMERCIAL,Professional_Services,GEO_2,4.220474415,0
3272,COMMERCIAL,Health_Care,GEO_2,4.22042052825,1
3273,COMMERCIAL,Financial_Services,GEO_2,4.220407183333333,0
3274,COMMERCIAL,Technical_Services,GEO_2,4.2201374675,1
3275,SMB,WholeSale-Distribution,GEO_2,4.219995933,0
3276,SMB,Retail,GEO_2,4.219866616,1
3277,ENTERPRISE,Financial_Services,GEO_1,4.219233299,0
3278,ENTERPRISE,Technical_Services,GEO_1,4.218551420000001,0
3279,SMB,WholeSale-Distribution,GEO_2,4.2182895910000004,1
3280,ENTERPRISE,Financial_Services,GEO_1,4.2181625725,1
3281,ENTERPRISE,Retail,GEO_1,4.2180633,0
3282,COMMERCIAL,Hospitality-Hotels_Leisure,GEO_1,4.21777692,1
3283,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.217773407,0
3284,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.217773407,0
3285,COMMERCIAL,Financial_Services,GEO_2,4.216949645333333,1
3286,COMMERCIAL,Financial_Services,GEO_1,4.2166501958,0
3287,COMMERCIAL,Professional_Services,GEO_2,4.2165661208,1
3288,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.216502529,0
3289,COMMERCIAL,Manufacturing,GEO_1,4.216185222,0
3290,COMMERCIAL,Manufacturing,GEO_2,4.215903032,0
3291,COMMERCIAL,Financial_Services,GEO_2,4.21555938,0
3292,PUBLIC SECTOR,Government,GEO_2,4.215420969533333,1
3293,COMMERCIAL,Financial_Services,GEO_2,4.215254464333333,1
3294,COMMERCIAL,Manufacturing,GEO_3,4.2150719135,0
3295,COMMERCIAL,Health_Care,GEO_2,4.2150184712,1
3296,ENTERPRISE,Energy_Utilities,GEO_1,4.214772401142858,1
3297,COMMERCIAL,Financial_Services,GEO_3,4.2146049385,1
3298,COMMERCIAL,Professional_Services,GEO_1,4.214300321,0
3299,COMMERCIAL,Financial_Services,GEO_3,4.214232107,0
3300,COMMERCIAL,Health_Care,GEO_2,4.214229445666667,1
3301,COMMERCIAL,Financial_Services,GEO_1,4.2141974336666665,1
3302,PUBLIC SECTOR,Professional_Services,GEO_2,4.214167628,0
3303,SMB,Technical_Services,GEO_2,4.214159552,0
3304,COMMERCIAL,Professional_Services,GEO_2,4.214087466666666,0
3305,SMB,Manufacturing,GEO_3,4.214002069,0
3306,COMMERCIAL,Financial_Services,GEO_1,4.213831045666667,0
3307,COMMERCIAL,Health_Care,GEO_2,4.213617446000001,0
3308,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.213418285,0
3309,PUBLIC SECTOR,Financial_Services,GEO_2,4.213257776,0
3310,COMMERCIAL,Professional_Services,GEO_2,4.213103197333333,1
3311,COMMERCIAL,Media-Entertainment,GEO_2,4.212502717,0
3312,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.212406535,0
3313,COMMERCIAL,Media-Entertainment,GEO_2,4.2123894045,0
3314,SERVICE PROVIDER,Technical_Services,GEO_2,4.212386458,0
3315,COMMERCIAL,Technical_Services,GEO_3,4.212361421,0
3316,PUBLIC SECTOR,Retail,GEO_2,4.212359552,1
3317,COMMERCIAL,Health_Care,GEO_2,4.2123262845000005,1
3318,COMMERCIAL,Energy_Utilities,GEO_2,4.212232516,0
3319,COMMERCIAL,WholeSale-Distribution,GEO_2,4.21222786575,1
3320,COMMERCIAL,Financial_Services,GEO_1,4.2121926253333335,1
3321,COMMERCIAL,Government,GEO_2,4.2121398478,1
3322,ENTERPRISE,Government,GEO_1,4.21184127925,0
3323,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.21128088,0
3324,COMMERCIAL,Professional_Services,GEO_2,4.2109068689999996,1
3325,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2104658315000005,0
3326,COMMERCIAL,Financial_Services,GEO_2,4.210431671,0
3327,COMMERCIAL,WholeSale-Distribution,GEO_2,4.210342281333333,0
3328,COMMERCIAL,Financial_Services,GEO_3,4.210170739,0
3329,COMMERCIAL,Manufacturing,GEO_3,4.209858002,0
3330,PUBLIC SECTOR,Professional_Services,GEO_2,4.209614635666667,0
3331,PUBLIC SECTOR,Education-Public_Private,GEO_1,4.209473736052632,1
3332,PUBLIC SECTOR,Government,GEO_2,4.209453025,0
3333,COMMERCIAL,Health_Care,GEO_2,4.2093064955,1
3334,ENTERPRISE,Manufacturing,GEO_3,4.209107293777778,1
3335,COMMERCIAL,Retail,GEO_2,4.209025837,0
3336,COMMERCIAL,Manufacturing,GEO_2,4.209013775666667,1
3337,COMMERCIAL,Financial_Services,GEO_2,4.208801545,0
3338,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.2087163795,0
3339,COMMERCIAL,Professional_Services,GEO_2,4.208685136,0
3340,COMMERCIAL,WholeSale-Distribution,GEO_2,4.2084192588,1
3341,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.208166824,0
3342,COMMERCIAL,Manufacturing,GEO_2,4.208068297666666,1
3343,COMMERCIAL,Financial_Services,GEO_1,4.207997859,0
3344,SMB,Manufacturing,GEO_2,4.207997859,0
3345,COMMERCIAL,Health_Care,GEO_2,4.207919544,0
3346,COMMERCIAL,Health_Care,GEO_2,4.2077253594999995,1
3347,SMB,WholeSale-Distribution,GEO_2,4.20750072,0
3348,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.20738904,0
3349,COMMERCIAL,Manufacturing,GEO_2,4.2072827821250005,1
3350,SERVICE PROVIDER,Technical_Services,GEO_2,4.207041601333334,1
3351,PUBLIC SECTOR,Retail,GEO_1,4.206964061333333,1
3352,COMMERCIAL,Professional_Services,GEO_2,4.2068616070000004,1
3353,ENTERPRISE,Hospitality-Hotels_Leisure,GEO_2,4.2067649665,1
3354,COMMERCIAL,Financial_Services,GEO_2,4.206727625,1
3355,SMB,Manufacturing,GEO_2,4.206086516,0
3356,PUBLIC SECTOR,Government,GEO_2,4.206050023,0
3357,COMMERCIAL,Financial_Services,GEO_2,4.206022861,0
3358,COMMERCIAL,Technical_Services,GEO_2,4.20596938,0
3359,COMMERCIAL,Professional_Services,GEO_2,4.2054466167,1
3360,PUBLIC SECTOR,Transportation,GEO_1,4.205389056833334,0
3361,SMB,Government,GEO_2,4.205069145,1
3362,COMMERCIAL,Manufacturing,GEO_2,4.2049937095,0
3363,COMMERCIAL,Retail,GEO_2,4.204911155,0
3364,ENTERPRISE,Financial_Services,GEO_1,4.204668548,0
3365,COMMERCIAL,Professional_Services,GEO_1,4.204514355666666,1
3366,COMMERCIAL,Technical_Services,GEO_2,4.20443135825,1
3367,COMMERCIAL,Financial_Services,GEO_3,4.20412696925,1
3368,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.20356336575,1
3369,COMMERCIAL,Manufacturing,GEO_2,4.2033721275,1
3370,COMMERCIAL,Media-Entertainment,GEO_2,4.203007524,0
3371,ENTERPRISE,Financial_Services,GEO_3,4.202971396666666,0
3372,ENTERPRISE,Financial_Services,GEO_1,4.202926313,0
3373,COMMERCIAL,Financial_Services,GEO_2,4.202350140666667,1
3374,COMMERCIAL,Financial_Services,GEO_1,4.202228143,0
3375,COMMERCIAL,Technical_Services,GEO_2,4.202073986,0
3376,SMB,Technical_Services,GEO_1,4.201916344,0
3377,PUBLIC SECTOR,Government,GEO_2,4.201651482,0
3378,COMMERCIAL,Financial_Services,GEO_2,4.201598318,0
3379,COMMERCIAL,Professional_Services,GEO_2,4.201444172857143,1
3380,PUBLIC SECTOR,Government,GEO_3,4.201387314,0
3381,COMMERCIAL,Manufacturing,GEO_2,4.2013583618,1
3382,COMMERCIAL,Financial_Services,GEO_3,4.201206133666667,1
3383,PUBLIC SECTOR,Professional_Services,GEO_2,4.2010128804999995,1
3384,PUBLIC SECTOR,Government,GEO_2,4.200932759166666,1
3385,PUBLIC SECTOR,Government,GEO_2,4.200540552,0
3386,PUBLIC SECTOR,Government,GEO_2,4.2003404185,0
3387,COMMERCIAL,Professional_Services,GEO_2,4.200161726,0
3388,COMMERCIAL,WholeSale-Distribution,GEO_2,4.2000953534,1
3389,COMMERCIAL,Health_Care,GEO_2,4.199907411,0
3390,COMMERCIAL,Financial_Services,GEO_2,4.199889503375,1
3391,COMMERCIAL,Financial_Services,GEO_2,4.19977383,0
3392,COMMERCIAL,Financial_Services,GEO_2,4.199442805333334,1
3393,COMMERCIAL,Manufacturing,GEO_2,4.199183673,0
3394,COMMERCIAL,Media-Entertainment,GEO_2,4.198948308,0
3395,COMMERCIAL,Transportation,GEO_2,4.198870681500001,0
3396,SMB,Financial_Services,GEO_2,4.198774747,0
3397,SMB,Media-Entertainment,GEO_2,4.198774747,0
3398,PUBLIC SECTOR,Government,GEO_2,4.198774747,0
3399,SMB,Professional_Services,GEO_2,4.198484276333333,1
3400,SMB,Professional_Services,GEO_1,4.198458727,0
3401,PUBLIC SECTOR,Transportation,GEO_2,4.198280875,0
3402,COMMERCIAL,Professional_Services,GEO_2,4.198152853,0
3403,COMMERCIAL,Professional_Services,GEO_2,4.197910765,0
3404,SMB,Media-Entertainment,GEO_2,4.197828627,1
3405,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.1978260275,1
3406,ENTERPRISE,Technical_Services,GEO_3,4.197766146499999,0
3407,COMMERCIAL,Financial_Services,GEO_2,4.197664,1
3408,PUBLIC SECTOR,Education-Public_Private,GEO_1,4.197639119,0
3409,COMMERCIAL,Professional_Services,GEO_2,4.1975620995,1
3410,PUBLIC SECTOR,Education-Public_Private,GEO_2,4.197474667,0
3411,SERVICE PROVIDER,Technical_Services,GEO_2,4.197312447,1
3412,COMMERCIAL,Financial_Services,GEO_2,4.197278094500001,1
